Name,Source URL
maxhoesel/smallstep,https://github.com/maxhoesel-ansible/ansible-collection-smallstep
maxhoesel/homelab,https://github.com/maxhoesel/ansible-collection-homelab
maxhoesel/caddy,https://github.com/maxhoesel-ansible/ansible-collection-caddy
maxhoesel/borgbackup,https://github.com/maxhoesel-ansibleansible-collection-borg
maxbytes/omnikeeper,https://github.com/max-bytes/omnikeeper-ansible-collection
matthewcosgrove/tools_vm,https://github.com/matthewcosgrove/matthewcosgrove.tools_vm.git
mattgeddes/odroid,https://github.com/mattgeddes/odroid
mattgeddes/infrascale,https://github.com/mattgeddes/infrascale
mattgeddes_platina/platina_cloud,https://github.com/mattgeddes-platina/platina_cloud
matthewcosgrove/hello_world,https://github.com/matthewcosgrove/matthewcosgrove.hello_world.git
masterlittle/google_secret_manager,https://github.com/masterlittle/ansible-google-secret-manager
masterlittle/google,https://github.com/masterlittle/ansible_google-secret-manager
mason_splunk/ansible_role_for_splunk,https://www.github.com/splunk/ansible-role-for-splunk
masterit_dev/pasteque,https://github.com/masterit-dev/ansible-collection-pasteque.git
marmorag/ansodium,https://github.com/marmorag/ansodium
marmorag/chunk,https://github.com/marmorag/chunk
markuman/nextcloud,https://github.com/markuman/markuman.nextcloud
markciecior/duo,https://www.github.com/markciecior/duo
marek1712/servicenow,https://github.com/ServiceNowITOM/servicenow-ansible
marcosmas28/o4n_ros,https://github.com/OctupusCloud/collection_o4n_ros
marcosmas28/o4n_aireos,https://github.com/OctupusCloud/collection_o4n_aireos
manuelraa/yaml_folder_inventory,https://github.com/Manuelraa/yaml_folder_inventory
marcwrobel/assertions,https://github.com/marcwrobel/ansible-collection-assertions
mamoep/brocade_fos,https://github.com/mamoep/brocade-ansible
mafalb/tls,https://github.com/mafalb/ansible-collection-tls
magleticlf/vxrail,https://github.com/dell/ansible-vxrail
mafalb/restic,https://github.com/mafalb/ansible-collection-restic
mafalb/squid,https://github.com/mafalb/ansible-collection-squid
mafalb/container,https://github.com/mafalb/ansible-collection-container
mafalb/scl,https://github.com/mafalb/ansible-collection-ansible
mafalb/apache,https://github.com/mafalb/ansible-collection-ansible
mafalb/copr,https://github.com/mafalb/ansible-collection-copr
mafalb/openssh,https://github.com/mafalb/ansible-collection-openssh
mafalb/containers,https://github.com/mafalb/ansible-collection-containers
m4eba/etcd,http://github.com/m4eba/ansible-etcd
machacekondra/operations,https://github.com/machacekondra/sap-operations
maas/maas,https://github.com/maas/ansible-collection
maartenq/config,https://github.com/maartenq/ansible-collection-config
m4eba/wireguard,http://github.com/m4eba/ansible-wireguard
m4eba/patroni,http://github.com/m4eba/patroni
m4eba/haproxy,http://github.com/m4eba/ansible-haproxy
m4eba/keepalived,http://github.com/m4eba/ansible-keepalived
m4eba/common,http://github.com/m4eba/ansible-common
lvrfrc87/source_control,https://github.com/FedericoOlivieri/lvrfrc87.source_control
lungj/installers,https://github.com/lungj/JFrog-Cloud-Installers/
lydra/yunohost,https://github.com/LydraFr/ansible-yunohost
m4eba/kubernetes,http://github.com/m4eba/ansible-kubernetes
lvrfrc87/git_acp,https://github.com/lvrfrc87/git-acp-ansible
ls1intum/artemis,https://github.com/ls1intum/ls1intum.artemis
lowlydba/sqlserver,https://github.com/LowlyDBA/lowlydba.sqlserver
lowell80/splunk,https://github.com/Kintyre/ansible-collection-splunk
lordoftheflies/freeipa_collection,https://github.com/lordoftheflies/freeipa_collection
lordoftheflies/ansible_collection_sdlc,https://github.com/lordoftheflies/ansible-collection-sdlc
lonemtntech/aci_fabric_manager,https://github.com/loneMtnTech/aci_fabric_policies
lonemtntech/aci_fabric_policies,https://github.com/loneMtnTech/aci_fabric_policies
lordoftheflies/enterprise_datalake,https://github.com/lordoftheflies/enterprise-datalake
londonproject/collection,https://github.com/gitpaxukraina/infra
logicmonitor/integration,https://github.com/ansible-collections/logicmonitor
lix_fortinet/fortios,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortios-collection
linuxfabrik/lfops,https://github.com/linuxfabrik/lfops
linuxfabrik/ansible_mlp,https://github.com/linuxfabrik/ansible_mlp
lilatomic/azcli,https://github.com/lilatomic/alpacloud
linode/cloud,https://github.com/linode/ansible_linode
lilatomic/api,https://github.com/lilatomic/alpacloud
levibostian/connection,https://github.com/levibostian/ansible-collection-connection
leonardoscampos/cloud,https://github.com/leonardoscampos/cloud
leonardehrenfried/baseline,https://github.com/leonardehrenfried/ansible-baseline
lcrownover/playground,https://github.com/lcrownover/ansible-playground
lefilament/install_servers,https://github.com/lefilament/ansible
lego963/quay,https://github.com/lego963/ansible-collection-quay
leadlineit/router,https://github.com/leadlineit/ansible-collection-leadlineit
lecontesteur/ganeti_cli,https://github.com/LeConTesteur/ansible-module-ganeti-cli
lazyninjas/gcp,https://github.com/lazyninjas/gcp
layer9gmbh/omniversion,https://github.com/omniversion/omniversion
robertdebock/roles,https://github.com/robertdebock/ansible-collection-roles
lajarre/mac,https://github.com/lajarre/ansible-collection-mac
lajarre/macstuff,https://github.com/lajarre/ansible-collection-macstuff
lablabs/wireguard,https://github.com/lablabs/ansible-collection-wireguard
l3o/ldap3_orm,https://github.com/l3o-io/ansible-ldap3-orm-collections.git
l3d/git,https://github.com/roles-ansible/ansible_collection_git.git
l3d/avahi,https://github.com/roles-ansible/ansible_collection_avahi.git
l3d/testing,https://github.com/roles-ansible/ansible_collection_test.git
kyleabenson/fest2020collection,https://github.com/kyleabenson/fest2020collection
kucerakk/cloud,http://github.com/OpenTelekomCloud/ansible_collections
kvegh/podman_autodemo,https://github.com/kvegh/podman_autodemo
kustosz/install,https://github.com/KustoszApp/kustosz-installer
kucerakk/apimon,http://github.com/OpenTelekomCloud/ansible-collection-apimon
kubealex/eda,https://github.com/kubealex/kubealex.eda
kubeinit/kubeinit,https://github.com/kubeinit/kubeinit
ktdreyer/koji_ansible,https://github.com/ktdreyer/koji-ansible
ktdreyer/errata_tool_ansible,https://github.com/ktdreyer/errata-tool-ansible
krilor/oci,https://github.com/krilor/ansible-collection-oci
kriansa/commons,https://github.com/kriansa/ansible-collection.commons
kreynoldsf5/ss_cat,https://github.com/F5SolutionsEngineering/Self-Service-Catalog-Collection
kred/hashicluster,https://github.com/Kreditorforeningens-Driftssentral-DA/ansible-collection-hashicluster
krestomatio/k8s,https://github.com/krestomatio/ansible-collection-k8s
kpfleming/systemd_networkd,https://github.com/kpfleming/ansible-systemd-networkd
kpfleming/powerdns_auth,https://github.com/kpfleming/ansible-powerdns-auth
koonix/utils,https://github.com/koonix/ansible-collection-koonix.utils
kong/konnect,https://github.com/Kong/ansible-galaxy-role-kong
kong/kong,https://github.com/Kong/kong-ansible-collection
konono/easyconf,https://github.com/konono/easyconf
knightsg/dkron,https://github.com/knightsg/ansible-dkron
kn6plv/aredn,https://github.com/kn6plv/ansible4aredn
klusters/tls,https://github.com/klusters/ansible-collection-tls
klusters/elasticsearch,https://github.com/klusters/ansible-collection-elasticsearch
klusters/ambari,https://github.com/klusters/ansible-collection-ambari
klusters/system,https://github.com/klusters/ansible-collection-system
kilip/homelab,https://github.com/kilip/ansible-collection-homelab
klebercabral/first,https://github.com/klebercabral/first
kilip/zeus,https://github.com/kilip/ansible-collection-zeus
klaytndev/klaytn_ansible,https://www.github.com/klaytn/klaytn-ansible
kilip/workstation,https://github.com/kilip/ansible-role-workstation
klovric/scdrm,https://github.com/klovric/scdrm.git
kgeorgoudis/sftp_client,https://github.com/kgeorgoudis/sftp_client
kevinmgranger/crc,https://github.com/KevinMGranger/ansible-crc
kezzyhko/docker,https://github.com/kezzyhko/devops/tree/main/ansible
kenmoini/kemo,https://github.com/kenmoini/ansible-collections
kenchrcum/gitea,https://github.com/kenchrcum/ansible-collection-gitea
kemopq/linstor_kolla,https://github.com/kemopq/ansible_collection_linstor_kolla.git
kemopq/freeipa_kolla,https://github.com/kemopq/ansible_collection_freeipa_kolla.git
kemopq/hello_world,https://github.com/kemopq/ansible_collection_hello_world.git
kemopq/virtual_resources,https://github.com/kemopq/ansible_collection_virtual_resources.git
keepersecurity/keeper_secrets_manager,https://github.com/Keeper-Security/secrets-manager
kds_rune/hashicluster,https://github.com/Kreditorforeningens-Driftssentral-DA/ansible-collection-hashicluster
kavya498/cloud,https://github.com/ansible-collections/ibm.cloud
kannkyo/hardening,https://github.com/kannkyo/ansible-collection-hardening
karmab/kcli,https://github.com/karmab/ansible-kcli-modules
karmab/aicli,https://github.com/karmab/ansible-aicli-modules
kanyshai_nurdinova/wordpress,https://github.com/Kanyshai-Nurdinova/wordpressrole/tree/main/kanyshainurdinova/wordpress
karras/linux_client,https://github.com/karras/ansible-collection-linux_client
kanyshai_nurdinova/r1soft,https://github.com/Kanyshai-Nurdinova/r1soft_agent
kameshsampath/kubernetes_spices,https://github.com/kameshsampath/ansible-collection-kubernetes_spices
kael_k/ansible_mustache,https://github.com/kael-k/ansible_mustache
kameshsampath/gloo,https://github.com/kameshsampath/kameshsampath.gloo
kallakruparaju/kubernetes_cluster,https://github.com/kallakruparaju/kubernetes-multinode-cluster
kalenpeterson/orion_ipam,https://github.com/kalenpeterson/ansible-orion
kamatera/kamatera,https://www.github.com/Kamatera/ansible-collection-kamatera
jwnmulder/zyxel_vmg8825,https://github.com/jwnmulder/ansible-collection-zyxel-vmg8825
juzer_patan/multi_node_k8s_cluster,https://github.com/juzer-patan/multinode_k8s_cluster.git
just1not2/pm2,https://github.com/just1not2/ansible-collection-pm2
juniper/device,https://github.com/Juniper/ansible-junos-stdlib
juliadin/vartools,https://github.com/juliadin/vartools
juanenriqueescobar/bitbucket,https://github.com/juanenriqueescobar/bitbucket
jtdub/requests_uri,http://github.com/jtdub/requests-uri
jtdub/requests,http://github.com/jtdub/requests-uri
jrgoldfinemiddleton/digitalocean,https://github.com/jrgoldfinemiddleton/ansible-collection-digitalocean
jpclipffel/tenable,https://github.com/jpclipffel/ansible_collection.tenable
jpclipffel/pmp,https://github.com/jpclipffel/ansible_collection.pmp
jritter/osbuild,https://github.com/jritter/ansible-collection-osbuild
jpclipffel/system,https://github.com/jpclipffel/ansible_collection.system
jpclipffel/k8s,https://github.com/jpclipffel/ansible_collection.k8s
jpclipffel/device42,https://github.com/jpclipffel/ansible_collection.device42
jpclipffel/container,https://github.com/jpclipffel/ansible_collection.container
josesolis2201/metabase,https://github.com/josesolis2201/rancher-metabase-modules
jonsible/iac,https://github.com/jonsible/iac
joltcan/opconnect,https://github.com/joltcan/ansible-opconnect-collection
joltcan/op,https://github.com/joltcan/ansible-opconnect-collection
joelwking/pensando,https://github.com/joelwking/pensando
josesolis2201/rancher,https://github.com/josesolis2201/rancher-ansible-modules
joe_opensrc/percona_mongodb_col,https://github.com/joe-opensrc/ansible-percona-mongodb
joellefkowitz/swarmroles,https://github.com/JoelLefkowitz/swarmroles
jocoutu/bashtop,https://github.com/joCoutu/bashtop
jmsierra/oracle,https://github.com/jmsierra/ansible-oracle-collection
vmware/vmware_rest,https://github.com/ansible-collections/vmware.vmware_rest.git
jm1/packages,https://github.com/jm1/ansible-collection-jm1-packages
jm1/pkg,https://github.com/jm1/ansible-collection-jm1-pkg
jm1/cloudy,https://github.com/jm1/ansible-collection-jm1-cloudy
jm1/openstack,https://github.com/jm1/ansible-collection-jm1-openstack
jm1/libvirt,https://github.com/jm1/ansible-collection-jm1-libvirt
jm1/ansible,https://github.com/jm1/ansible-collection-jm1-ansible
jjaswanson4/utilities,https://github.com/jjaswanson4/ansible-utilities
jjaswanson4/jdc,https://github.com/jjaswanson4/jdc
jjaswanson4/setup_rhel_for_satellite,https://github.com/jjaswanson4/setup_rhel_for_satellite
jjaswanson4/install_satellite,https://github.com/jjaswanson4/install_satellite
jjaswanson4/crhc_api,https://github.com/jjaswanson4/c.rh.c-api
jjaswanson4/configure_satellite,https://github.com/jjaswanson4/configure_satellite
jieli_ftnt/fortiadc,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortiadc-collection
jitstrategies/chainflip,https://github.com/jit-strategies/ansible-chainflip
jiex19/fortios,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortios-collection/tree/fos_v6.0.0/galaxy_2.1.7
jiex19/fortiswitch,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortiswitch-collection/tree/fsw_v7.0.0/galaxy_1.1.3
jijisa/p5x,https://github.com/iorchard/iorchard.p5x
jiholland/cisco,https://github.com/jiholland/ansible-collection_cisco
jieli_ftnt/fortiweb,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortiweb-collection
jheddings/macos,https://github.com/jheddings/ansible-macos
jhollowe/cloudlab,https://github.com/jhollowe/ansible-collection-cloudlab
jheddings/github,https://github.com/jheddings/ansible-github
jharmison_redhat/oc_mirror_e2e,https://github.com/jharmison-redhat/oc-mirror-e2e
jgoos/patching,https://www.github.com/jgoos/patching
jgosmann/macos_antivirus,https://github.com/jgosmann/macos_antivirus
jgoutin/home,https://github.com/jgoutin/ansible_home
jhampson_dbre/home_assistant,https://github.com/jhampson-dbre/home_assistant
jfrog/platform,https://github.com/jfrog/JFrog-Cloud-Installers/tree/master/Ansible
jfrog/ansible,https://github.com/jfrog/JFrog-Cloud-Installers/
jfrog/installers,https://github.com/jfrog/JFrog-Cloud-Installers/
jbequinn/linux_dev,https://github.com/jbequinn/ansible-collection-linux-dev
jbequinn/linux,https://github.com/jbequinn/ansible-collection-linux
jaybeede/linux_desktop,https://github.com/JayBeeDe/ansible_collections
javielico/mac,https://github.com/javielico/mac-ansible-galaxy
janesmae/roles,https://github.com/janesmae/ansible-collection-roles
jamesread/ansiblecollection,https://github.com/jamesread/jwr-ansible-collection
jamesread/soe,https://github.com/jamesread/jwr-soe-ansible
jahrik/arch_workstation,https://github.com/jahrik/ansible-arch-workstation
jakemalley/k3s,https://github.com/jakemalley/ansible-collection-k3s
jagadeeshnv/test2,https://github.com/dell/dellemc-openmanage-ansible-modules/tree/collections
jacklotusho/f5_modules,https://github.com/ansible/ansible_collections_f5
ivansible/cert,https://github.com/ivansible/cert
jackhodgkiss/hello_world,https://github.com/jackhodgkiss/ansible_collection_hello_world.git
ivansible/termux,https://github.com/ivansible/termux
ivansible/server,https://github.com/ivansible/server
jackbenny/demo,https://github.com/jackbenny/ansible-collection-demo
ivansible/asterisk,https://github.com/ivansible/asterisk
ivansible/linux,https://github.com/ivansible/linux
ivansible/ndms,https://github.com/ivansible/ndms
jabdr/sql_query,https://github.com/jabdr/sql_query.git
j0j0j0/fount,https://github.com/j0j0j0/fount
ivansible/devel,https://github.com/ivansible/devel
ivansible/entware,https://github.com/ivansible/entware
ivoelferink/ivel,https://github.com/ivoelferink/ansible-collection-ivel
ivansible/vagrant,https://github.com/ivansible/vagrant
ivansible/nginx,https://github.com/ivansible/nginx
ivansible/base,https://github.com/ivansible/base
oracle/oci,https://github.com/oracle/oci-ansible-collections/
ironfroggy/galaxy_collection,http://github.com/ansible/galaxy_collection
itd27m01/oci_openvpn,https://github.com/itd27m01/ansible-openvpn-collection
isometry/terraform,https://github.com/isometry/ansible-collection-terraform
itd27m01/oci,https://github.com/itd27m01/ansible-oci-collection
it_pappa/win_print,https://github.com/it-pappa/ansible_win_print
isinfield/rethinkdb,https://github.com/isinfield/ansible_rethinkdb
irunasroot/servicenow,https://github.com/irunasroot/servicenow
irom77/panos,https://github.com/irom77/ansible-panos
irom77/azure,https://github.com/irom77/ansible-azure
itd27m01/oracle,https://github.com/ITD27M01/ansible-oracle-collection
ipvsean/ansible_aws_report,http://github.com/ipvsean/ansible_aws_report
ipvsean/product_demos,http://github.com/ansible/product-demos
ipinfusion/ocnos,https://github.com/IPInfusion/ocnos-ansible-collection
ipbhat/iqnos,https://github.com/infinera/ansible_collection.infinera.iqnos
ipazosat/colors,https://github.com/ipazosat/blue_collection
iogbole/agents,https://github.com/Appdynamics/appdynamics-ansible
ionoscloudsdk/ionoscloud,https://github.com/ionos-cloud/module-ansible
inwx/collection,https://github.com/inwx/ansible-collection
inverse_inc/wireless,http://github.com/inverse-inc/ansible-wireless
inverse_inc/utils,http://github.com/inverse-inc/ansible-utils
inverse_inc/cumulus,http://github.com/inverse-inc/ansible-cumulus
intellium/rancher,http://github.com/intellium/ansible-collection-rancher
intel/appqos,https://github.com/intel/intel-cmt-cat/tree/master/appqos/ansible
inspur/sm,https://github.com/ISIB-Group/inspur.sm
ingatesystems/fuego_modules,https://github.com/ingatesystems/ingate-ansible/tree/master/ansible_collections/ingatesystems/fuego_modules
infrahacks/oki,https://github.com/infrahacks/oki
infra_monkey/ansible_general,https://github.com/infra-monkey/ansible_general
infra/controller_configuration,https://github.com/redhat-cop/controller_configuration/
inspur/ispim,https://github.com/ispim/inspur.ispim
infra/ah_configuration,https://github.com/ansible/galaxy_collection
infra/aap_utilities,https://github.com/redhat-cop/aap_utilities/
infra/ee_utilities,https://github.com/redhat-cop/controller_configuration/
infinidat/infinibox,https://www.github.com/infinidat/ansible-infinidat-collection
inexio/thola,https://github.com/inexio/thola-ansible
inaccelbot/ansible_collection,https://github.com/inaccel/ansible
infoblox/nios_modules,https://github.com/infobloxopen/infoblox-ansible/tree/master
imp1sh/ansible_openwrt,https://github.com/imp1sh/ansible_openwrt
imp1sh/nftwallcollection,https://github.com/imp1sh/ansible_nftwallcollection
illumio/core,https://github.com/illumio/illumio.core
imp1sh/ansible_nftwallcollection,https://github.com/imp1sh/ansible_nftwallcollection
idmsubs/manageengine,https://github.com/GSLabDev/ansible-collection-manageengine.git
idmsubs/rapid7_insightvm,https://github.com/GSLabDev/ansible-collection-rapid7.git
icinga/icinga,https://github.com/Icinga/ansible-collection-icinga
imjoseangel/common,https://www.github.com/imjoseangel/ansiblecommon
ibre5041/ansible_oracle_modules,https://github.com/ibre5041/ansible_oracle_modules
ibm/zos_ims_operator,https://github.com/ibm/zos_ims_operator
ibmcloud/ansible_collection,https://github.com/IBM-Cloud/ansible-collection-ibm
ibm_zoscb/ibm_zos_zosmf,https://www.github.com/IBM/ibm_zos_zosmf
ibmcloud/ibmcollection,https://github.com/IBM-Cloud/ansible-collection-ibm
ibm/zos_package_manager,https://github.com/IBM/zos_package_manager_operator
ibm/zos_python_operator,https://github.com/ibm/zos_python_operator
ibm/zos_zoau_operator,https://github.com/ibm/zos_zoau_operator
ibm/zos_opencpp_operator,https://github.com/ibm/zos_opencpp_operator
ibm/zos_nodejs_operator,https://github.com/ibm/zos_nodejs_operator
ibm/zos_go_operator,https://github.com/ibm/zos_go_operator
ibm/zos_java_operator,https://github.com/ibm/zos_java_operator
ibm/spm_toolbox,https://github.com/IBM/spm-toolbox
ibm/spm_middleware,https://github.com/IBM/spm-middleware
ibm/spectrum_virtualize,https://github.com/ansible-collections/ibm.spectrum_virtualize
ibm/power_vios,https://github.com/IBM/ansible-power-vios
ibm/power_linux_sap,https://github.com/IBM/ansible-power-linux-sap
ibm/power_ibmi_sap,https://github.com/IBM/ansible-for-i-sap
ibm/power_ibmi,https://github.com/IBM/ansible-for-i/tree/1.9.1
ibm/power_hmc,https://github.com/IBM/ansible-power-hmc
ibm/power_aix_sap,https://github.com/IBM/ansible-power-aix-sap
ibm/power_aix_oracle_rac_asm,https://github.com/IBM/power-aix-oracle-rac-asm
ibm/power_aix_oracle_dba,https://github.com/IBM/ansible-power-aix-oracle-dba
ibm/power_aix_oracle,https://github.com/IBM/ansible-power-aix-oracle
ibm/power_aix,https://github.com/IBM/ansible-power-aix
ibm/mas_devops,https://github.com/ibm-mas/ansible-devops
ibm/mas_airgap,https://github.com/ibm-mas/ansible-airgap/
ibm/isam,https://github.com/IBM-Security/isam-ansible-collection
ibm/instana,https://github.com/instana/ibm-instana-ansible
ibm/ibm_zosmf,https://github.com/IBM/ibm_zosmf
ibm/ibm_zos_zosmf,https://github.com/IBM/ibm_zos_zosmf
ibm/ibm_zos_ims,https://github.com/ansible-collections/ibm_zos_ims
ibm/ibm_zos_sysauto,https://github.com/ansible-collections/ibm_zos_sysauto
ibm/ibm_zos_cics,https://github.com/ansible-collections/ibm_zos_cics
ibm/csm,https://github.com/ansible-collections/ibm.csm
ibm/ibm_zhmc,https://github.com/zhmcclient/zhmc-ansible-modules
ibm/ds8000,https://github.com/ansible-collections/ibm.ds8000
ibm/cloud,https://github.com/ansible-collections/ibm.cloud
ibm/cloudcollection,https://github.com/IBM-Cloud/ansible-collection-ibm
ibm/blockchain_platform,https://github.com/IBM-Blockchain/ansible-collection
i40sys/iot_stack,https://github.com/i40sys/iot_stack
i40sys/vpn,https://github.com/i40sys/vpn
i2btech/bitbucket,https://github.com/i2btech/ansible-collection-bitbucket
i2btech_it/bitbucket,https://github.com/i2btech/ansible-collection-bitbucket
hypersql_devops/postgres,https://github.com/hypersql/pg-ansible
hyperkineticnerd/network,https://github.com/hyperkineticnerd/ansible-collection-network
hwceco/hwcollection,https://github.com/huaweicloud/huaweicloud-ansible-modules
huyz/general,https://github.com/huyz/ansible-collection-huyz-general/
huaweince/campus_playbooks,https://github.com/HuaweiDatacomm/campus-ansible-module
hs0210/tos,https://github.com/hs0210/hello-world
hs0210/fos,https://github.com/fujitsu/ansible-collection-for-fos
hpe/oneview,https://github.com/HewlettPackard/oneview-ansible-collection
hpe/nimble,https://github.com/hpe-storage/nimble-ansible-modules
hpe/monkeyble,https://github.com/HewlettPackard/monkeyble
hpe/ilo,https://github.com/HewlettPackard/iLO-ansible-collection
holyhope/ovh,https://github.com/holyhope/ansible-ovh
hfenner/toolbox,https://github.com/hfenner/rhdirt
hitachi/raidcom,https://github.com/hv-ps/hitachi.raidcom.ansible
hongweiliu17/dockpulp_ansible,https://github.com/hongweiliu17/dockpulp-ansible
hkwi/xtra,https://github.com/hkwi/ansible-collection-xtra.git
hlepesant/kopano,https://github.com/hlepesant/community.kopano
holyhope/saagie,https://github.com/holyhope/saagie-ansible
hetzner/hcloud,https://github.com/ansible-collections/hetzner.hcloud
herve4m/quay,https://github.com/herve4m/quay-collection
hcao_extr/wireless,http://github.com/hcao_extr/ansible-wireless
haught/network,https://github.com/haught/ncstate.network
hcao_extr/packetfence,https://github.com/hcao_extr/ansible-packetfence
haught/apcos,https://github.com/haught/ansible_apcos
haught/akips,https://github.com/haught/ansible_akips
h3c_bmc/hdm,https://github.com/H3C-BMC/HDM-ansible-collection
gvenkatachal/turnup,https://github.com/gvenkatachal
h3c/sdn,https://github.com/h3c/ansible-collections-h3c-sdn
guillod/test,https://github.com/su-math/test
guits/orchestration,http://github.com/ceph/cephadm-ansible
guits/automation,https://github.com/guits/test-galaxy.git
gtema/common,http://github.com/OpenTelekomCloud/ansible-collection-common
gremlin/ansible_gremlin,https://github.com/gremlin/ansible-gremlin
govi230/kube_cluster,https://github.com/govi230/Kubernetes_Cluster_Ansible_Collection.git
gordian_jklapacz/mac,https://github.com/gordian-jklapacz/ansible-collection-mac
grafana/grafana,https://github.com/grafana/grafana-ansible-collection
goldeagle/thinkphp_tech,https://github.com/thinkphp-tech/ansible
goldyfruit/ibmcloud_automation,https://github.com/goldyfruit/ibmcloud-ansible-collection
goldeagle/thinkphp,https://github.com/goldeagle/ansible-collections-thinkphp
goldeagle/servicemesh,https://github.com/goldeagle/ansible-collection-servicemesh
goldeagle/metrics,https://github.com/goldeagle/ansible-coolection-metrics
goldeagle/devops,https://github.com/goldeagle/devops
goldeagle/develop,https://github.com/goldeagle/ansible-collection-develop
kewlfft/aur,https://github.com/kewlfft/ansible-aur
gmedian/vulners_ansible_plugin,https://github.com/GMedian/vulners-ansible
gmoisio/ale,https://github.com/gmoisio/gmoisio.ale
git_ogawa/yaml,https://github.com/git-ogawa/ansible-collection-yaml
ginigangadharan/wordpress,https://github.com/ginigangadharan/ansible-collection-wordpress
gjhenrique/rpi_stuff,https://github.com/gjhenrique/rpi_stuff
gjhenrique/stuff_rpi,https://github.com/gjhenrique/stuff_rpi
glesys/cloud,https://github.com/glesys/ansible-collection-cloud
ginigangadharan/network_utilities,https://github.com/ginigangadharan/ansible-collection-network-utilities
ginigangadharan/automation_controller_utils,https://github.com/ginigangadharan/ansible-collection-network-utilities
ginigangadharan/custom_modules_demo,https://github.com/PacktPublishing/Ansible-for-Real-life-Automation/
ginigangadharan/collection_demo_roles_modules,https://github.com/ginigangadharan/ansible-collection-demo-roles-modules
ginigangadharan/collection_demo,https://github.com/ginigangadharan/ansible-collection-demo-roles-modules
ginigangadharan/custom_modules,https://github.com/ginigangadharan/ansible-collection-custom-modules
gillbus/project,http://github.com/gillbus/busfor-ci
ghmsalinda/test,https://github.com/dell/ansible-vxrail
getstackhead/virtualization,https://www.github.com/getstackhead/ansible_virtualization
getstackhead/stackhead,https://github.com/getstackhead/stackhead
geoff_coppertop/k3s_roles,https://github.com/k3s-ansible
gedohub/routeros,https://github.com/gedOHub/routeros
geerlingguy/mac,https://github.com/geerlingguy/ansible-collection-mac
gaurav_gupta_gtm/ansible_kubeadm,https://github.com/gaurav-gupta-gtm/ansible-kubeadm
fujitsu/fos,https://github.com/fujitsu/ansible-collection-for-fos
gearboxscott/dynamic_job_template_surveys,https://github.com/gearboxscott/dynamic_job_template_surveys
gaurav_gupta_gtm/aws_ec2,https://github.com/gaurav-gupta-gtm/aws_ec2
gaurav_gupta_gtm/ansible_hadoop,https://github.com/gaurav-gupta-gtm/ansible_hadoop
g0t4/test,http://github.com/g0t4/course2-ansible-gs
fvzwieten/starwars,https://www.github.com/fvzwieten/starwars
gaggle_net/ecs_anywhere,https://github.com/gaggle-net/ansible-collection-ecs-anywhere
gearboxscott/controller,https://github.com/gearboxscott/role_export_credential_input_sources
fvzwieten/loginmsg,http://github.com/fvzwieten/loginmsg
gearboxscott/general,https://github.com/gearboxscott/general
garutilorenzo/ansible_collection_elk,https://github.com/garutilorenzo/ansible-collection-elk
friesenkiwi/uberspace,https://github.com/friesenkiwi/ansible-collection-uberspace
freemanlatrell/ibm_zos_zosmf,https://github.com/zoscb/ibm_zos_zosmf
freemanlatrell/cloud_provisioning,https://github.com/zoscb/ibm_zos_zosmf
freemanlatrell/simple_plays,https://github.ibm.com/Latrell-Freeman/simple-plays
freeipa/ansible_freeipa,https://github.com/freeipa/ansible-freeipa
freedge/tmp_spectrum_virtualize,https://github.com/freedge/ibm.spectrum_virtualize
freedge/redfish,https://github.com/freedge/redfish
freeformz/ansible,https://github.com/freeformz/ansible
fredwangwang/log_sanitize,https://github.com/fredwangwang/ansible-log-sanitize
freedge/protect,https://github.com/freedge/protect
framtale/edge,https://github.com/roclub/roclub-galaxies
fr_pursuit/wsl,https://github.com/fr-Pursuit/ansible-wsl
freedge/acs,https://github.com/freedge/acs
fperreau/ibm_resiliency_orchestration,https://github.ibm.com/Orchestration/RO-DRM.git
fortinetps/console,https://github.com/fortinetps/ansible-galaxy-fortinet-console-collection/tree/galaxy/0.2.2
fortinet/fortiswitch,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortiswitch-collection
fortinet/fortiweb,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortiweb-collection
fortinetps/remote_console,https://github.com/fortinetps/ansible-galaxy-remote-console-collection
fortinet/fortimanager,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortimanager-collection
fortinet/fortiflexvm,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortiflexvm-collection
fortinet/fortianalyzer,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortianalyzer-collection
fortinet/fortiadc,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortiadc-collection
fortinet/console,https://github.com/fortinetps/ansible-galaxy-fortinet-console-collection/tree/galaxy/0.2.2
flowerysong/melange,https://github.com/flowerysong/ansible-flowerysong.melange
flowerysong/hvault,https://github.com/flowerysong/ansible-flowerysong.hvault
fktkrt/ansible_pfelk,https://github.com/3ilson/ansible-pfelk
fitbeard/awx,https://github.com/fitbeard/awx-without-k8s
